evidence_id,family,dataset,dataset_variant,data_status,prediction_unit,class_definition_and_mapping,temporal_range_or_window,graph_construction,graph_visibility,protocol,model_or_configuration,seed_set,n_seeds,metrics,provenance_level,result_source,prediction_export,prediction_manifest,statistical_pairing_key,hardware_or_resource_envelope,validation_status,validation_source,evidence_lock_status,evidence_lock,claim_gate_status,claim_gate,eligibility,notes
V24::RB41::dgraphfin::rolling_window_stress::strict_inductive::gcn,temporal-shift/perturbation stress,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20; stress=rolling_window_stress",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,gcn; hidden=64; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_1_2/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_3_4/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_5_6/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_7_8/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/RESULT_INDEX.csv,available,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/PREDICTION_INDEX.csv,dataset=dgraphfin|stress=rolling_window_stress|model=gcn|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_dgraphfin_full10_chunks/DOWNLOAD_ME_RB41_DGRAPHFIN_TEMPORAL_SHIFT_STRESS_SEEDS_9_10_DUALGPU_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::dgraphfin::rolling_window_stress::strict_inductive::mlp,temporal-shift/perturbation stress,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20; stress=rolling_window_stress",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,mlp; hidden=64; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_1_2/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_3_4/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_5_6/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_7_8/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/RESULT_INDEX.csv,available,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/PREDICTION_INDEX.csv,dataset=dgraphfin|stress=rolling_window_stress|model=mlp|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_dgraphfin_full10_chunks/DOWNLOAD_ME_RB41_DGRAPHFIN_TEMPORAL_SHIFT_STRESS_SEEDS_9_10_DUALGPU_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::dgraphfin::rolling_window_stress::strict_inductive::sage,temporal-shift/perturbation stress,dgraphfin,canonical,real anonymized financial user graph,account/node,"raw normal 0->licit 2, fraud 1->fraud 1, background 2/3->unknown 0; unknown excluded; positive=fraud (1)","20 incident-edge timestamp buckets; train t1-14, validation t15-16, test t17-20; stress=rolling_window_stress",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,sage; hidden=64; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_1_2/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_3_4/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_5_6/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_7_8/RESULT_INDEX.csv;results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/RESULT_INDEX.csv,available,results/v24_imported/rb41_dgraphfin_temporal_shift_seeds_9_10/PREDICTION_INDEX.csv,dataset=dgraphfin|stress=rolling_window_stress|model=sage|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_dgraphfin_full10_chunks/DOWNLOAD_ME_RB41_DGRAPHFIN_TEMPORAL_SHIFT_STRESS_SEEDS_9_10_DUALGPU_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::inductive_isolated::gcn,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,gcn; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=gcn|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::inductive_isolated::mlp,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,mlp; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=mlp|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::inductive_isolated::sage,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,sage; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=sage|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::strict_inductive::gcn,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,gcn; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=gcn|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::strict_inductive::mlp,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,mlp; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=mlp|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::early_to_late_transfer::strict_inductive::sage,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=early_to_late_transfer",published account/node graph,test nodes and incident test edges withheld from training graph; test-time graph restricted by strict contract,strict_inductive,sage; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=early_to_late_transfer|model=sage|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
V24::RB41::elliptic::late_window_holdout::inductive_isolated::gcn,temporal-shift/perturbation stress,elliptic,canonical,real pseudonymized Bitcoin transaction graph,account/node,"raw licit->2, illicit->1, unknown->0; unknown excluded; positive=illicit (1)","49 time steps; train t1-30, validation t31-34, test t35-49; stress=late_window_holdout",published account/node graph,chronological split with isolated split-specific evaluation subgraph,inductive_isolated,gcn; hidden=128; layers=2,1-10,10,F1; precision; recall; AUROC; AUPRC; Precision/Recall@1%; runtime,canonical imported package index,results/v24_imported/rb41_elliptic_temporal_shift_full10/RESULT_INDEX.csv,available,results/v24_imported/rb41_elliptic_temporal_shift_full10/PREDICTION_INDEX.csv,dataset=elliptic|stress=late_window_holdout|model=gcn|seed|protocol,validated Kaggle execution; V24 environment records two Tesla T4 devices,PASS,kaggleoutputs/v24/rb41_elliptic_full10/DOWNLOAD_ME_RB41_ELLIPTIC_TEMPORAL_SHIFT_STRESS_FULL10_SEEDS_1_10_V24__SPLIT_PACKAGE_MANIFEST.json,PASS,results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,"artifact lock PASS, but temporal-stress construct invalid; only deduplicated strict/isolated rerun is scientifically usable",results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,supplement-only,"Temporal stress label is metadata only in the V24 runner: it is not passed to the benchmark harness. Performance metrics duplicate exactly across all three labels. Do not compare, pool, or count those labels as distinct conditions; retain one deduplicated strict/isolated rerun grid at most."
