run_id,dataset,contract,held_out_composition,expert_set,baseline,seed,budget,resource_mask,routing_mode,objective_ablation,encoder_ablation,diagnostic_ablation,synthetic_mechanism,graph_ood_adapter,expected_device,expected_runtime,expected_memory,expected_output,dependency,priority,claim_supported
run-4fb63e698ac9266a207ec1e0,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,uniform_average,7,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-104cd177e538d4116b4d4030,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,7,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-c203445c3620efa85eaf0322,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,7,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-52eed8051cc38db5de1f851d,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,7,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-e547abf5c53309c30187d09a,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,contract_router,7,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-b596a4f7672bf7c9684a70a7,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,instance_router,7,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-9b4918dd0d56f15ababa3c6e,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,7,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-b691ef8d46389145246e82c7,elliptic,scenario-b3d034413de438245eea70c5,strict_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,7,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-20779b4c34a402f89ad22ea5,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,coregraph,8,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-f9b375195d113117955b3683,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,uniform_average,8,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-19516b31c709154dec369c09,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,8,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-1cf49cd18339fc891a61cfbf,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,8,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-0244aeb46d0f30991631ca34,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,8,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-d04f18117ce6dffd3a24b07c,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,contract_router,8,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-6e3b7168952833d150066393,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,instance_router,8,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-cb855e77318ea6b78af84109,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,8,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-b03291ad4a535e7e5e56f1bd,elliptic,scenario-ad31926c0a7dfcf08b4bbef8,strict_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,8,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-04ae2e62fc8b7ad85bd7d470,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,coregraph,9,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-eb586ce01e0631deb4ad78df,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,uniform_average,9,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-7dcb1395f24831df432a0639,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,9,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-3341b02b3a3ae6a079ffe949,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,9,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-a8d6e29fd2e7404194c70bb4,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,9,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-b255f271d010fcd63db13e69,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,contract_router,9,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-c7a76d77e9959bfa11ecc9c6,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,instance_router,9,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-699a9935ff8e4289f762dd19,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,9,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-0db4f837629ab7028167aab6,elliptic,scenario-947e815f03f380574a0890d7,strict_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,9,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-a53e8e5f4de9ec1a79b16420,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,coregraph,10,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-2df01267f85e1f09f5d5c734,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,uniform_average,10,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-4b18d1089a78d0efa8323a56,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,10,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-15406a7baf243533bb5c2dd7,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,10,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-79eefeb30be2308a41176de2,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,10,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-4e45b8aff7daaa6c01248e2c,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,contract_router,10,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-e5697bfd692a5b9a07d1b36b,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,instance_router,10,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-b40595983057f5c02fb0ecf7,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,10,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-4ef8e18f1cd500e663eead78,elliptic,scenario-fa5f47c1f82b36e961e0d1e8,strict_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,10,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-12e5b59786a156083984a597,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,coregraph,1,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-7e5573e4e7c47d3ba0fbaab7,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,uniform_average,1,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-01ef9f8546076485448de129,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,1,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-a9885bc2ea0a37a0d5f0591e,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,1,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-3462a2f79dd0d5db15410612,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,1,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-ff035a8c7993ef23b15bd12d,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,contract_router,1,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-d086ce8823ae61ac02ad31c9,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,instance_router,1,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-638fcaa2d4ae54d79ba38a12,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,1,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-7e8c92077f5c55465ccd4635,elliptic,scenario-8f6bc8423e2023f191ec6ac1,isolated_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,1,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-f6600664fd4b783ba44e37db,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,coregraph,2,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-1602f5585d376cd1f0a61aa8,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,uniform_average,2,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-08f445df5eb060bfdfc1e936,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,best_fixed_expert,2,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
run-71de536111b1adffe5511459,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,source_logistic_gate,2,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H2
run-764e1ee0c1f118c8127c18d8,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,source_mlp_gate,2,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H2
run-2a2d44088f2b14bc488feb6a,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,contract_router,2,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-5ee046a5720fcbc291d4bd22,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,instance_router,2,declared_by_scenario,all_experts_available,instance,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,FULL_MUST_RUN,L4-H3
run-7f6b001294bf1b3382ac8505,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,resource_aware_heuristic,2,declared_by_scenario,all_experts_available,contract,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,STRONG_RECOMMENDED,L4-H5
run-10a135d4768b9774ea964791,elliptic,scenario-2f1df10d50617845ee4bb99a,isolated_inductive,feature_mlp;gcn;graphsage,cheapest_feasible_expert,2,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,DIAGNOSTIC,L4-H5
run-6d1788faf84df98c63d60e95,elliptic,scenario-b32e5f2cf6e2910548439f73,isolated_inductive,feature_mlp;gcn;graphsage,coregraph,3,declared_by_scenario,all_experts_available,hierarchical,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1;L4-H2;L4-H3;L4-H4;L4-H6
run-13c6124f619f5feba0e79f70,elliptic,scenario-b32e5f2cf6e2910548439f73,isolated_inductive,feature_mlp;gcn;graphsage,uniform_average,3,declared_by_scenario,all_experts_available,fixed,none,none,none,NOT_APPLICABLE,NOT_APPLICABLE,CPU_SAVED_OUTPUT_PILOT,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,run_manifest+predictions+resource_record+validation,CANONICAL_SAVED_OUTPUTS,PILOT_MUST_RUN,L4-H1
