dataset,task,protocol,expert,seed,fold,base_coordinate_id,base_artifact_hash,role,archive,archive_expected_sha256,member,member_sha256,size_bytes,row_count,label_known_count,semantic_identity_sha256,row_scope,status
elliptic,node_classification,strict_inductive,graphsage,6,fold0,d73dbaa3e4a387061a70a51df47520f41185ec9d2dd6f30a1cd467ac2ae58c8c,328c7b656d72ad972acc892ddc3b651fc411cfaa9ff6cfe8d4632fdf3ac5469b,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed6.csv,b44f22bf9d7cebe33f9e9448d4fdcc8949f2071405d090aff6abb86bf12d51e1,6862537,46564,46564,ce8a4df4ee02c21a18632b3fe83005248a6ac6afab98ac1ae1d4d5c6842d278d,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,7,fold0,611bbcb78c717dd34c70ce140645b6b5d870fba32f03e03f8a8fa9db7d339e73,2d85996fffd439245438de75b4afaf0dab501b2f38bb774579d72a3a58383dcb,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed7.csv,24ea53da9098d46132790f5326c0c4cf420474fcb13523d7cd70d51547bd7bc8,6863435,46564,46564,c91c0526edf0fe0d75558167f02d9a2417e2d5d10293b74c40022300e35c0467,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,8,fold0,d1c492ef1e2f790358d91e5eee6cf2fc989cfbb7b18c01043486c4ca67989e57,ede9ac2a6fa8c816fb2cbfa53d55bf5b3cc98ea6c40eda3d06b5cc6be6612d11,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed8.csv,8fcf32fa15dd3b2edbd9fa1e983c50c38df741ceeeb79c1ec9e718abbfdd8032,6864937,46564,46564,de8e57533ee5099613085d512ab20a5e57e8f964cd1bf868427577a2887871df,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,9,fold0,afcb1208b7c479fed43e427241538e5b057ca2991aa495980f3366a6a2be448d,33d8b990424c3056cbb9c008698b88fb9a7d9f657a4397e9bb351bd90465c26a,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed9.csv,3ea4d49c06c1a2d5cd60b86be1dc939c58981900513e53c76a00c8066d1cdcf1,6861798,46564,46564,13c36341c5cc6fa528aa39aaa2a4ccd5b18cf019affd77e1bb2db11d0f433bb8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,strict_inductive,graphsage,10,fold0,a71655a9a9d6f98a90c218ab9d52f9492753a3c397a68288ed929cd2d16dca3d,a07abfa1d94f3903fa633394476db6e164fece91a6beb3a419cae1559de4c0d8,ROLE_NEUTRAL,elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__sage__seed10.csv,2b37e8c7162819337a2c7737a2d381c3ecec24c2b2b9fbfa270bffb6c524c547,6957806,46564,46564,b6aa22912e51cd6d238af8d27cf390ef43fff9afcf6d2f51c6bc619d2c0a5ef6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,1,fold0,2087e7f0bd0480bcd4eee435ba6bae9b728c55de5734579733c7754b56e78b53,f7eac1d3ca72af57944cf4a47c3cf77231e2dac1afdbd2f8f1b48f31d41387d6,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed1.csv,947c4590b90dbe81d403f79e2870d5da28dff0e3db5201a1190c3f3bafdc900d,6378499,46564,46564,9082b39f51cc211e02bb2a75ff5aff8fb3d2e4e45486866beae5995bcb3e30e8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,2,fold0,8aec4dba6e3bd27c5f77ae2e0580c5622c35e540946a6804f3c852e55dac8bbc,2d58ba20b0355732ef57dd21c10f6fcc69849ccafed1157551d7445978667a69,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed2.csv,ad1f34f4360eaf3d15b99b22e4ee21d57ca4009bc86fe9e05227be88f46b8289,6380742,46564,46564,a66d236e928b302abde6a0188e6d7626eafd07b45c4d0421692f260b6ccee599,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,3,fold0,6fdef3ca0e6ecdde3f57f3e2b3cbf9ec975a0f1629a128d159d14560d417d0a0,d0916497cd74e90a63d85a993ce4b63d488427ae4ff94374efc1b1f535b21281,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed3.csv,0cfcfb3e1fd3133511c6bd29892765c7d90cb81e70a693165d217eb59375c66b,6377830,46564,46564,37bcb0251677d76a9c00e7a41796e33c8ea0a0a784fc51c3a2a355769a6bf697,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,4,fold0,fac4857fc2700d65b4c8efef79306353a086e1092304cc9c48e0f8119bfac1ac,6eac8d7714b2e218fc6733bbb9630a7163e60f1ccaf4440828dfa16a850a3654,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed4.csv,1357a7ece393e16caa30a8fb3d58722a1aea9ad2925ed507aa00ee9fa8af0a50,6379887,46564,46564,1bd84468e00f646b2bdea7771a86e8063002476b515701c1ed5cb3be8814c222,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,5,fold0,a1875e4b7e3bbbc2c45a3672ccc21b075176ec3ebcb187050ae9a3a28cc60558,cf973de5581283ffd3b91e5a733a0e2ae11366eca2a9829cd5cb8a6328ba2f0f,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed5.csv,0e4f27412e8a69b70b8ed315faf412046ae5681c09f895f7a3c23aa95a7d5adb,6383315,46564,46564,bcc7673277b73201a92e87c17f6a4e0a847cd62011a821349fc56c1ef3de47e6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,6,fold0,6ae249aa0bf5a510a5b24be85b06eebae946dc3084bf25e861b5808430ba5f18,e7243195e7f36c147ad317b2765068cbf69d44b0fe216eb87903861a927b920f,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed6.csv,3ad161f53369e8350699390e526f02da3dd8ab877be73a94684fee4f6785e75a,6378146,46564,46564,230ab597be0f225add6d94edbff7b1257ed9ee6f934dd11eef8141132205c18c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,7,fold0,1628d0f6792faf4dd6b339175d7c60a0b265e30781eb15d5b75d468245253266,cc9a87c079762092645a74b60bee932e3b583302bb18ab20735dcd67edd7053a,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed7.csv,935d5734ef5ded46b3ac93a44fcc2d04c7cf789924631c48264f898069c8a341,6379039,46564,46564,4308ffd4cea29366a5b08b6b45af7c79906fb094af518dc644bf4259f067ce08,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,8,fold0,6c042a089f9de7d72d5691297b087e825f16ccf51baa3b356a53ded8c7011a91,c41d46b516e9b4eb687cf2b36273c2bd26c238b0531fbece5cff6526d1d6a235,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed8.csv,0e686570f0b1db0d4a2021ab35775da81fb98328240e123ffb9705f2c49e27c9,6381460,46564,46564,2b63786db8171da79cf5bf7bddc5d00244f304ed71f97fe0f2173d8a0b583ffb,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,9,fold0,e8f586c6ed4c6a4286e487115bd38da7e5631a7182efb048b6c95979486ba224,e65374abf9271e7ab54df9719ac5ad47a19daea1887e25cf8058a84f53df3048,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed9.csv,74307b439bf419714fb255eb9f8cd8e135cafb1dfe2758fe7229301a9fadc6fb,6381206,46564,46564,2948025226a8283a1f23c1bada59aee646e459c56b208a13d1fe1b3f44755af6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,feature_mlp,10,fold0,d9bfa07501e0a262922f25df83dc9641f1f744103f53c812170d544eb7b7635c,305f17efb4bdfecc40b0bf33bc25c887fc9fd0916d751f8790961802102801c7,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__mlp__seed10.csv,f9d88e0a8d315d4c9bf8404402a4efc62623d5352a69ba08ad245692abb99f6e,6475334,46564,46564,b3d9937ff5454de64ec575ca7eb5121ec04a075cc1914a82334dc933d52fae5c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,1,fold0,38c595e72c208dcc367145c5383f5c68dfa25312e94e24b07d1baa9edb139bbc,2e858165f865660089bc9844a6bb8475e8de054bdb6d7d1b1778cc0d794db059,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed1.csv,154b85cb3747434bf2ee0f33a6bf9c55f1417b320b075fc5c29efa5befffbc60,6378002,46564,46564,9082b39f51cc211e02bb2a75ff5aff8fb3d2e4e45486866beae5995bcb3e30e8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,2,fold0,ebf7b76ccb77a8d91fe3627a897cdc094a3fe2137bc534354a520cec601ba855,875a446104622e38fda3a9a067f2dd1d4553170d151c1b34de5e37e376159878,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed2.csv,5ea6b6196ce593dc24359fcdd2f42f455e9d3b826961aa04e399c8c2219e0f90,6377161,46564,46564,a66d236e928b302abde6a0188e6d7626eafd07b45c4d0421692f260b6ccee599,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,3,fold0,ff7e5e2c5900f5c260c209787181ee70c9878a5557d7e6cf2ac9587769c2ef05,c8eabc8ed8389159b97d323eed57fe4bcbd9180fcb5fe9910d16a6d04e87b55a,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed3.csv,7a0eed530b24c276661237927f8edaa9350b13f50537fa66b560b5f7b4b7b981,6375214,46564,46564,37bcb0251677d76a9c00e7a41796e33c8ea0a0a784fc51c3a2a355769a6bf697,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,4,fold0,c482efeae8a013e5b9f8d34c3ec83cad6f0e3593cfe736070d9dd63ff518b44f,e0597c442c4ea1ba85d127940b352c762363749f2b3b812d7b7077bfbbb543e0,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed4.csv,3cf39e67276f9a9d19777dd45845e62fd01901a72df5b631fc920653cb7f9b96,6371608,46564,46564,1bd84468e00f646b2bdea7771a86e8063002476b515701c1ed5cb3be8814c222,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,5,fold0,4205813865ac445a9361d66739960bf450a16ae20aa5570d574ee1290d6bd566,c117a314fffe6692b3986d9c906f44beff3b968e3334834cfabce7285044a8ca,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed5.csv,c1d15704664c6c9363636e413600bc711d61a44be32ce9a9a13a4ddd858cc7fe,6375945,46564,46564,bcc7673277b73201a92e87c17f6a4e0a847cd62011a821349fc56c1ef3de47e6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,6,fold0,2652124bba71270a870dcf48a7a52814961c7eafe8fefa7d145942bfdaaa855a,1b658db0392e58ee47ad8c172c6990884165cb34d2c7daff121aef31b93a8c0d,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed6.csv,21eb77c5be2ec72da873f35f820db56b2aaf8429cbcee7b72dbeabc4176cfd07,6373451,46564,46564,230ab597be0f225add6d94edbff7b1257ed9ee6f934dd11eef8141132205c18c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,7,fold0,3cb3e761964fe17cdcc4cbdce77e826f078fd4030e386603116c560116c4d6c3,a3cb5aa884cb4301c996ade0d7bdebb4505c303644f885718908ba8e7c2eec8e,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed7.csv,0e82037b3f5ec5af4a82a38fa91627b315cd670e938c22f2eaad7859fd8f0763,6371053,46564,46564,4308ffd4cea29366a5b08b6b45af7c79906fb094af518dc644bf4259f067ce08,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,8,fold0,0016f344ece91d9e648acaa575622bfb45bc255566fb770fae5eea3e250b027d,07f9bfab2fa2f1b73d628d6ef01765134c0d93df85d606cca369c480264d964e,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed8.csv,5d9588b4c3f6a8406c040954e0de205de47cc17b5bb90a64d8b39296d2cb8282,6374761,46564,46564,2b63786db8171da79cf5bf7bddc5d00244f304ed71f97fe0f2173d8a0b583ffb,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,9,fold0,24464229a4176e9a6273df0f0b3e5b77a3cf185b65deef6c802b011ed74ede5f,7dfc71fa0e134bff02752ca3b2b4b98cf84b4438871e80b08632299bf521f9cb,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed9.csv,47e273a8c6a594ac21027b65c2d0954e9da4d6957453124cd34a520585035ac3,6372551,46564,46564,2948025226a8283a1f23c1bada59aee646e459c56b208a13d1fe1b3f44755af6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,gcn,10,fold0,b2765caaa04b23236497a642edde6c7ff4efa3d812f59345d378170fd41cd7e7,728bc782e0a8184a4a31c1b4696f8f9c81a736837fd90fb6cee2f03d3d15a08b,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__gcn__seed10.csv,4cb369818d15b0bdbc2b491346f41846052e9544c93e44c94a5f379036b710d0,6466031,46564,46564,b3d9937ff5454de64ec575ca7eb5121ec04a075cc1914a82334dc933d52fae5c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,1,fold0,7b8c61c7fa23e685f90b267f7ea37187f20f420a5f33fccfeec062198ef06156,309aed0156b59fad9fc998b1df1235beec7c7365ac53ef88007e3fc007ffaa1c,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed1.csv,72703620d28f63e3a5a91dcb0bc41ef48bbb838a85ecaaa53244b287653cb93e,6488871,46564,46564,9082b39f51cc211e02bb2a75ff5aff8fb3d2e4e45486866beae5995bcb3e30e8,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,2,fold0,6b6e09d5a0208e50068bb14a20533623acb02239a3671fc6165fe5ec9c2f4a76,68216fd3c093c589d7fe23637b59e8d6575da0727ea85ce5e466618e5d09217c,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed2.csv,e6998fa0ea73615ab1a686a71e6b3b22edb037965b3c1284266d1dc32012749a,6488486,46564,46564,a66d236e928b302abde6a0188e6d7626eafd07b45c4d0421692f260b6ccee599,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,3,fold0,e9829f9239cbb8d827d55c3701493c2815562a70357e3cd208bebea664cac7fb,21341d79b2360ac1f04c6300b3d578703dd6d059b610bdfa77718ff07750b4d2,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed3.csv,f214f30762529332d2df3b25398694659d82b9a9f31110b59e421ea7f5019c06,6488328,46564,46564,37bcb0251677d76a9c00e7a41796e33c8ea0a0a784fc51c3a2a355769a6bf697,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,4,fold0,ab27a47b0aec2e56be7cc2a06da5bd6df28d1c7cc3feb3363b2cbf92d410f2eb,f20cfe96d67b8dd32c7451fdfbcb017f6bab0df458d06f6247a321385988ec95,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed4.csv,2285dddee6df88e3588bf6f1378d6dedd6139d654efd4705061cb3c47c67c480,6485988,46564,46564,1bd84468e00f646b2bdea7771a86e8063002476b515701c1ed5cb3be8814c222,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,5,fold0,1bd4e09b477a893bbdf696e3590514874f005108cca6a2ef1af0ed18f45dd7cb,e2b1eebe8ff99f7f197e330ff9bfbb7ffc00070309173c5489d1e1a379b15364,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed5.csv,ff9f89974db90af9955ee94e1de6d170fb5cfa528ad4e1793c69ba0fbdd2b502,6488955,46564,46564,bcc7673277b73201a92e87c17f6a4e0a847cd62011a821349fc56c1ef3de47e6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,6,fold0,92a01a9e6a6f969cc027cda420a73a14a42472bab778c53b467d6a21f40a3432,d0aa292606178b9f274c4cffc5aace8d890db5b7d95746bc158a2f9a91050be2,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed6.csv,ede933470073c5a2c8fc1ef8edddfa2767aff326b8b8d7c732f73fac3e5a1334,6487178,46564,46564,230ab597be0f225add6d94edbff7b1257ed9ee6f934dd11eef8141132205c18c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,7,fold0,a7d5de8b2d66061cd9614dfbc3572880171c61fd8bee5e683db0d424d67944b4,b6a198387930860ed559765c2a8f6089c92afda6fe29c0256fc17fd273fc1cea,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed7.csv,4f2d99ef28024ef22255b65076d94c5bdaab76d2bc39498bf42e00edc07ea386,6490969,46564,46564,4308ffd4cea29366a5b08b6b45af7c79906fb094af518dc644bf4259f067ce08,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,8,fold0,5368ff45da484caab02c506ab5fc6a4344d357a3d9307634cb508ed021f62494,b70f0a223b35dbedec01cb93112b4c74f7f6b573712c1a7c3695e67a13b6c41d,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed8.csv,5444666f2d8259314a2e1780903acf91beebfb9db0938d3478987e22ec0b8be6,6489350,46564,46564,2b63786db8171da79cf5bf7bddc5d00244f304ed71f97fe0f2173d8a0b583ffb,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,9,fold0,4cf2f2784aa7d1fa80baa2065128044621d7f6dbf1f1f9066e4bd8989d99694a,b080ad5287596c67037ed1113d16f9a0d91215359d8201338784025faeab0d60,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed9.csv,feae57e47d7789d0eb5a2cc0d655d0c7e477c47d1d94b6dd49acf3fa8a7819e0,6486242,46564,46564,2948025226a8283a1f23c1bada59aee646e459c56b208a13d1fe1b3f44755af6,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,transductive_structure,graphsage,10,fold0,d59b031a52eec333e00fa6811b41ecafb75611036e54498597fd142f0b18d9a6,968fb540ed4845b7a3124bf3fcb64d1a6b0a061e6893b3b3693904e2320619d9,ROLE_NEUTRAL,elliptic_10seed_transductive.zip,99d2f7ad1ad95fd7c30c193da9003c091b0c3fdce028dccd2bd0019f35869c08,predictions/elliptic__transductive__sage__seed10.csv,07b72f452d7e65ad693fe9ac2276ce40fced3e32a21066354d53b5aefc792f63,6581636,46564,46564,b3d9937ff5454de64ec575ca7eb5121ec04a075cc1914a82334dc933d52fae5c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
